COURSE,SECTION,SECTION_TITLE,SIS_SESSION,ACTIVITY_TYPE,CRSE_ID,CRSE_OFFER_NBR,SECTION_SOURCED_ID,SECTION_TITLE,TERM,CLASS_NBR,COUNT_COMBINED_SECTIONS
CLAS8992,906,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-906-19340,Doctoral Dissertation,20211,19340,
CLAS8992,907,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-907-19341,Doctoral Dissertation,20211,19341,
CLAS8992,908,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-908-19342,Doctoral Dissertation,20211,19342,
CLAS8992,909,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-909-19343,Doctoral Dissertation,20211,19343,
CLAS8992,910,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-910-19344,Doctoral Dissertation,20211,19344,
CLAS8992,911,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-911-19345,Doctoral Dissertation,20211,19345,
CLAS8992,912,Doctoral Dissertation,B,DIS,103345,1,103345-01-2211-B-912-19346,Doctoral Dissertation,20211,19346,
ARTH4909,901,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-901-19542,Ind Study-Art History,20211,19542,
ARTH4909,902,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-902-19543,Ind Study-Art History,20211,19543,
ARTH4909,903,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-903-19544,Ind Study-Art History,20211,19544,
ARTH4909,904,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-904-19545,Ind Study-Art History,20211,19545,
ARTH4909,905,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-905-19546,Ind Study-Art History,20211,19546,
ARTH4909,906,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-906-19547,Ind Study-Art History,20211,19547,
ARTH4909,908,Ind Study-Art History,B,IND,101139,1,101139-01-2211-B-908-19549,Ind Study-Art History,20211,19549,
PHIL8990,904,Doctor's Thesis,B,DIS,114038,1,114038-01-2211-B-904-19559,Doctor's Thesis,20211,19559,
PSYC4841,901,Independent Study,B,IND,115177,1,115177-01-2211-B-901-19576,Independent Study,20211,19576,
PSYC4841,902,Independent Study,B,IND,115177,1,115177-01-2211-B-902-19577,Independent Study,20211,19577,
PSYC4841,903,Independent Study,B,IND,115177,1,115177-01-2211-B-903-19578,Independent Study,20211,19578,
PSYC4841,904,Independent Study,B,IND,115177,1,115177-01-2211-B-904-19579,Independent Study,20211,19579,
PSYC4841,905,Independent Study,B,IND,115177,1,115177-01-2211-B-905-19580,Independent Study,20211,19580,
PSYC4841,906,Independent Study,B,IND,115177,1,115177-01-2211-B-906-19587,Independent Study,20211,19587,
PSYC4841,907,Independent Study,B,IND,115177,1,115177-01-2211-B-907-19588,Independent Study,20211,19588,
PSYC4841,908,Independent Study,B,IND,115177,1,115177-01-2211-B-908-19602,Independent Study,20211,19602,
PSYC4841,909,Independent Study,B,IND,115177,1,115177-01-2211-B-909-19603,Independent Study,20211,19603,
PSYC4841,910,Independent Study,B,IND,115177,1,115177-01-2211-B-910-19604,Independent Study,20211,19604,
PSYC4841,911,Independent Study,B,IND,115177,1,115177-01-2211-B-911-19605,Independent Study,20211,19605,
PSYC4841,912,Independent Study,B,IND,115177,1,115177-01-2211-B-912-19606,Independent Study,20211,19606,
PSYC4841,913,Independent Study,B,IND,115177,1,115177-01-2211-B-913-19607,Independent Study,20211,19607,
PSYC4841,914,Independent Study,B,IND,115177,1,115177-01-2211-B-914-19608,Independent Study,20211,19608,
PSYC4841,915,Independent Study,B,IND,115177,1,115177-01-2211-B-915-19609,Independent Study,20211,19609,
PSYC4841,916,Independent Study,B,IND,115177,1,115177-01-2211-B-916-19610,Independent Study,20211,19610,
PSYC4841,917,Independent Study,B,IND,115177,1,115177-01-2211-B-917-19611,Independent Study,20211,19611,
PSYC4841,918,Independent Study,B,IND,115177,1,115177-01-2211-B-918-19612,Independent Study,20211,19612,
PSYC4841,919,Independent Study,B,IND,115177,1,115177-01-2211-B-919-19613,Independent Study,20211,19613,
PSYC4841,920,Independent Study,B,IND,115177,1,115177-01-2211-B-920-19614,Independent Study,20211,19614,
PSYC4841,921,Independent Study,B,IND,115177,1,115177-01-2211-B-921-19615,Independent Study,20211,19615,
PSYC4841,922,Independent Study,B,IND,115177,1,115177-01-2211-B-922-19616,Independent Study,20211,19616,
PSYC4841,923,Independent Study,B,IND,115177,1,115177-01-2211-B-923-19617,Independent Study,20211,19617,
PSYC4841,924,Independent Study,B,IND,115177,1,115177-01-2211-B-924-19618,Independent Study,20211,19618,
PSYC4841,925,Independent Study,B,IND,115177,1,115177-01-2211-B-925-19619,Independent Study,20211,19619,
PSYC4841,926,Independent Study,B,IND,115177,1,115177-01-2211-B-926-19620,Independent Study,20211,19620,
PSYC4841,927,Independent Study,B,IND,115177,1,115177-01-2211-B-927-19621,Independent Study,20211,19621,
PSYC4841,928,Independent Study,B,IND,115177,1,115177-01-2211-B-928-19622,Independent Study,20211,19622,
PSYC4841,929,Independent Study,B,IND,115177,1,115177-01-2211-B-929-19623,Independent Study,20211,19623,
PSYC4841,930,Independent Study,B,IND,115177,1,115177-01-2211-B-930-19624,Independent Study,20211,19624,
PSYC4841,931,Independent Study,B,IND,115177,1,115177-01-2211-B-931-19625,Independent Study,20211,19625,
PSYC4841,932,Independent Study,B,IND,115177,1,115177-01-2211-B-932-19626,Independent Study,20211,19626,
PSYC4841,933,Independent Study,B,IND,115177,1,115177-01-2211-B-933-19627,Independent Study,20211,19627,
PSYC4841,934,Independent Study,B,IND,115177,1,115177-01-2211-B-934-19628,Independent Study,20211,19628,
PSYC4841,935,Independent Study,B,IND,115177,1,115177-01-2211-B-935-19629,Independent Study,20211,19629,
PSYC4841,936,Independent Study,B,IND,115177,1,115177-01-2211-B-936-19630,Independent Study,20211,19630,
PSYC4841,937,Independent Study,B,IND,115177,1,115177-01-2211-B-937-19631,Independent Study,20211,19631,
PSYC4841,938,Independent Study,B,IND,115177,1,115177-01-2211-B-938-19632,Independent Study,20211,19632,
PSYC4841,939,Independent Study,B,IND,115177,1,115177-01-2211-B-939-19633,Independent Study,20211,19633,
PSYC4011,801,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-801-19634,Senior Thesis,20211,19634,
PSYC4011,802,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-802-19635,Senior Thesis,20211,19635,
PSYC4011,803,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-803-19636,Senior Thesis,20211,19636,
PSYC4011,804,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-804-19637,Senior Thesis,20211,19637,
PSYC4011,805,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-805-19638,Senior Thesis,20211,19638,
PSYC4011,806,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-806-19639,Senior Thesis,20211,19639,
PSYC4011,807,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-807-19640,Senior Thesis,20211,19640,
PSYC4011,808,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-808-19641,Senior Thesis,20211,19641,
PSYC4011,809,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-809-19642,Senior Thesis,20211,19642,
PSYC4011,810,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-810-19643,Senior Thesis,20211,19643,
PSYC4011,811,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-811-19644,Senior Thesis,20211,19644,
PSYC4011,812,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-812-19645,Senior Thesis,20211,19645,
PSYC4011,813,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-813-19646,Senior Thesis,20211,19646,
PSYC4011,814,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-814-19647,Senior Thesis,20211,19647,
PSYC4011,815,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-815-19648,Senior Thesis,20211,19648,
PSYC4011,816,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-816-19649,Senior Thesis,20211,19649,
PSYC4011,817,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-817-19650,Senior Thesis,20211,19650,
PSYC4011,818,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-818-19651,Senior Thesis,20211,19651,
PSYC4011,819,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-819-19652,Senior Thesis,20211,19652,
PSYC4011,820,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-820-19653,Senior Thesis,20211,19653,
PSYC4011,821,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-821-19654,Senior Thesis,20211,19654,
PSYC4011,822,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-822-19655,Senior Thesis,20211,19655,
PSYC4011,823,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-823-19656,Senior Thesis,20211,19656,
PSYC4011,824,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-824-19657,Senior Thesis,20211,19657,
PSYC4011,825,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-825-19658,Senior Thesis,20211,19658,
PSYC4011,826,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-826-19659,Senior Thesis,20211,19659,
PSYC4011,827,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-827-19660,Senior Thesis,20211,19660,
PSYC4011,828,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-828-19661,Senior Thesis,20211,19661,
PSYC4011,829,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-829-19662,Senior Thesis,20211,19662,
PSYC4011,830,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-830-19663,Senior Thesis,20211,19663,
PSYC4011,831,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-831-19664,Senior Thesis,20211,19664,
PSYC4011,832,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-832-19665,Senior Thesis,20211,19665,
PSYC4011,833,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-833-19666,Senior Thesis,20211,19666,
PSYC4011,834,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-834-19667,Senior Thesis,20211,19667,
PSYC4011,835,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-835-19668,Senior Thesis,20211,19668,
PSYC4011,836,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-836-19669,Senior Thesis,20211,19669,
PSYC4011,837,Senior Thesis,B,OTH,115130,1,115130-01-2211-B-837-19670,Senior Thesis,20211,19670,
PSYC8991,901,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-901-19674,Doctoral Dissertation,20211,19674,
PSYC8991,902,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-902-19675,Doctoral Dissertation,20211,19675,
PSYC8991,903,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-903-19676,Doctoral Dissertation,20211,19676,
PSYC8991,904,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-904-19677,Doctoral Dissertation,20211,19677,
PSYC8991,905,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-905-19678,Doctoral Dissertation,20211,19678,
PSYC8991,906,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-906-19679,Doctoral Dissertation,20211,19679,
PSYC8991,907,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-907-19680,Doctoral Dissertation,20211,19680,
PSYC8991,908,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-908-19681,Doctoral Dissertation,20211,19681,
PSYC8991,909,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-909-19682,Doctoral Dissertation,20211,19682,
PSYC8991,910,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-910-19683,Doctoral Dissertation,20211,19683,
PSYC8991,911,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-911-19684,Doctoral Dissertation,20211,19684,
PSYC8991,912,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-912-19685,Doctoral Dissertation,20211,19685,
PSYC8991,913,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-913-19686,Doctoral Dissertation,20211,19686,
PSYC8991,914,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-914-19687,Doctoral Dissertation,20211,19687,
PSYC8991,915,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-915-19688,Doctoral Dissertation,20211,19688,
PSYC8991,916,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-916-19689,Doctoral Dissertation,20211,19689,
PSYC8991,917,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-917-19690,Doctoral Dissertation,20211,19690,
PSYC8991,918,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-918-19691,Doctoral Dissertation,20211,19691,
PSYC8991,919,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-919-19692,Doctoral Dissertation,20211,19692,
PSYC8991,920,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-920-19693,Doctoral Dissertation,20211,19693,
PSYC8991,921,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-921-19694,Doctoral Dissertation,20211,19694,
PSYC8991,922,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-922-19695,Doctoral Dissertation,20211,19695,
PSYC8991,923,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-923-19696,Doctoral Dissertation,20211,19696,
PSYC8991,924,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-924-19697,Doctoral Dissertation,20211,19697,
PSYC8991,925,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-925-19698,Doctoral Dissertation,20211,19698,
PSYC8991,926,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-926-19699,Doctoral Dissertation,20211,19699,
PSYC8991,927,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-927-19700,Doctoral Dissertation,20211,19700,
PSYC8991,928,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-928-19701,Doctoral Dissertation,20211,19701,
PSYC8991,929,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-929-19702,Doctoral Dissertation,20211,19702,
PSYC8991,930,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-930-19703,Doctoral Dissertation,20211,19703,
PSYC8991,931,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-931-19704,Doctoral Dissertation,20211,19704,
PSYC8991,932,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-932-19705,Doctoral Dissertation,20211,19705,
PSYC8991,933,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-933-19706,Doctoral Dissertation,20211,19706,
PSYC8991,934,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-934-19707,Doctoral Dissertation,20211,19707,
PSYC8991,935,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-935-19708,Doctoral Dissertation,20211,19708,
PSYC8991,936,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-936-19709,Doctoral Dissertation,20211,19709,
PSYC8991,937,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-937-19710,Doctoral Dissertation,20211,19710,
PSYC8991,938,Doctoral Dissertation,B,DIS,115283,1,115283-01-2211-B-938-19711,Doctoral Dissertation,20211,19711,
PSYC6841,901,Independent Study,B,IND,115242,1,115242-01-2211-B-901-19720,Independent Study,20211,19720,
PSYC6841,902,Independent Study,B,IND,115242,1,115242-01-2211-B-902-19721,Independent Study,20211,19721,
PSYC6841,903,Independent Study,B,IND,115242,1,115242-01-2211-B-903-19722,Independent Study,20211,19722,
PSYC6841,904,Independent Study,B,IND,115242,1,115242-01-2211-B-904-19723,Independent Study,20211,19723,
PSYC6841,905,Independent Study,B,IND,115242,1,115242-01-2211-B-905-19724,Independent Study,20211,19724,
PSYC6841,906,Independent Study,B,IND,115242,1,115242-01-2211-B-906-19725,Independent Study,20211,19725,
PSYC6841,907,Independent Study,B,IND,115242,1,115242-01-2211-B-907-19726,Independent Study,20211,19726,
PSYC6841,908,Independent Study,B,IND,115242,1,115242-01-2211-B-908-19727,Independent Study,20211,19727,
PSYC6841,909,Independent Study,B,IND,115242,1,115242-01-2211-B-909-19728,Independent Study,20211,19728,
PSYC6841,910,Independent Study,B,IND,115242,1,115242-01-2211-B-910-19729,Independent Study,20211,19729,
PSYC6841,911,Independent Study,B,IND,115242,1,115242-01-2211-B-911-19730,Independent Study,20211,19730,
PSYC6841,912,Independent Study,B,IND,115242,1,115242-01-2211-B-912-19731,Independent Study,20211,19731,
PSYC6841,913,Independent Study,B,IND,115242,1,115242-01-2211-B-913-19732,Independent Study,20211,19732,
PSYC6841,914,Independent Study,B,IND,115242,1,115242-01-2211-B-914-19733,Independent Study,20211,19733,
PSYC6841,915,Independent Study,B,IND,115242,1,115242-01-2211-B-915-19734,Independent Study,20211,19734,
PSYC6841,916,Independent Study,B,IND,115242,1,115242-01-2211-B-916-19735,Independent Study,20211,19735,
PSYC6841,917,Independent Study,B,IND,115242,1,115242-01-2211-B-917-19736,Independent Study,20211,19736,
PSYC6841,918,Independent Study,B,IND,115242,1,115242-01-2211-B-918-19737,Independent Study,20211,19737,
PSYC6841,919,Independent Study,B,IND,115242,1,115242-01-2211-B-919-19738,Independent Study,20211,19738,
PSYC6841,920,Independent Study,B,IND,115242,1,115242-01-2211-B-920-19739,Independent Study,20211,19739,
PSYC6841,921,Independent Study,B,IND,115242,1,115242-01-2211-B-921-19740,Independent Study,20211,19740,
PSYC6841,922,Independent Study,B,IND,115242,1,115242-01-2211-B-922-19741,Independent Study,20211,19741,
PSYC6841,923,Independent Study,B,IND,115242,1,115242-01-2211-B-923-19742,Independent Study,20211,19742,
PSYC6841,924,Independent Study,B,IND,115242,1,115242-01-2211-B-924-19743,Independent Study,20211,19743,
PSYC6841,925,Independent Study,B,IND,115242,1,115242-01-2211-B-925-19744,Independent Study,20211,19744,
PSYC6841,926,Independent Study,B,IND,115242,1,115242-01-2211-B-926-19745,Independent Study,20211,19745,
PSYC6841,927,Independent Study,B,IND,115242,1,115242-01-2211-B-927-19746,Independent Study,20211,19746,
PSYC6841,928,Independent Study,B,IND,115242,1,115242-01-2211-B-928-19747,Independent Study,20211,19747,
PSYC6841,929,Independent Study,B,IND,115242,1,115242-01-2211-B-929-19748,Independent Study,20211,19748,
PSYC6841,930,Independent Study,B,IND,115242,1,115242-01-2211-B-930-19749,Independent Study,20211,19749,
PSYC6841,931,Independent Study,B,IND,115242,1,115242-01-2211-B-931-19750,Independent Study,20211,19750,
PSYC6841,932,Independent Study,B,IND,115242,1,115242-01-2211-B-932-19751,Independent Study,20211,19751,
PSYC6841,933,Independent Study,B,IND,115242,1,115242-01-2211-B-933-19752,Independent Study,20211,19752,
PSYC6841,935,Independent Study,B,IND,115242,1,115242-01-2211-B-935-19754,Independent Study,20211,19754,
CHEM6901,801,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-801-19769,Research in Chemistry,20211,19769,
CHEM6901,802,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-802-19770,Research in Chemistry,20211,19770,
CHEM6901,803,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-803-19771,Research in Chemistry,20211,19771,
CHEM6901,804,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-804-19772,Research in Chemistry,20211,19772,
CHEM6901,805,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-805-19773,Research in Chemistry,20211,19773,
CHEM6901,806,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-806-19774,Research in Chemistry,20211,19774,
CHEM6901,807,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-807-19775,Research in Chemistry,20211,19775,
CHEM6901,808,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-808-19776,Research in Chemistry,20211,19776,
CHEM6901,809,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-809-19781,Research in Chemistry,20211,19781,
CHEM6901,810,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-810-19782,Research in Chemistry,20211,19782,
CHEM6901,811,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-811-19783,Research in Chemistry,20211,19783,
CHEM6901,812,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-812-19785,Research in Chemistry,20211,19785,
CHEM6901,813,Research in Chemistry,B,OTH,102785,1,102785-01-2211-B-813-19786,Research in Chemistry,20211,19786,
SPAN4840,901,Independent Study,B,IND,116191,1,116191-01-2211-B-901-19787,Independent Study,20211,19787,
SPAN4840,903,Independent Study,B,IND,116191,1,116191-01-2211-B-903-19789,Independent Study,20211,19789,
SPAN4840,904,Independent Study,B,IND,116191,1,116191-01-2211-B-904-19790,Independent Study,20211,19790,
SPAN4840,905,Independent Study,B,IND,116191,1,116191-01-2211-B-905-19791,Independent Study,20211,19791,
SPAN4840,906,Independent Study,B,IND,116191,1,116191-01-2211-B-906-19792,Independent Study,20211,19792,
SPAN4840,907,Independent Study,B,IND,116191,1,116191-01-2211-B-907-19793,Independent Study,20211,19793,
SPAN4840,908,Independent Study,B,IND,116191,1,116191-01-2211-B-908-19794,Independent Study,20211,19794,
SPAN4840,909,Independent Study,B,IND,116191,1,116191-01-2211-B-909-19795,Independent Study,20211,19795,
SPAN4840,910,Independent Study,B,IND,116191,1,116191-01-2211-B-910-19796,Independent Study,20211,19796,
SPAN4840,911,Independent Study,B,IND,116191,1,116191-01-2211-B-911-19797,Independent Study,20211,19797,
SPAN4840,912,Independent Study,B,IND,116191,1,116191-01-2211-B-912-19798,Independent Study,20211,19798,
